Date,Open,High,Low,Close,Adj Close,Volume
2018-04-11,36.401,37.619,34.964,37.373,37.373,48988842
2018-04-12,35.71,36.704,34.699,36.546,36.546,57091480
2018-04-13,36.068,37.635,34.886,36.357,36.357,22547944
2018-04-16,36.451,37.202,35.077,36.164,36.164,35763042
2018-04-17,37.242,38.283,35.987,36.597,36.597,28759964
2018-04-18,39.316,40.555,37.541,40.362,40.362,41268392
2018-04-19,39.644,41.093,38.682,39.786,39.786,84121884
2018-04-20,39.26,40.884,38.396,38.713,38.713,12680331
2018-04-23,39.26,40.273,38.532,39.285,39.285,30295842
2018-04-24,37.891,39.249,37.455,37.683,37.683,82975891
2018-04-25,37.383,37.982,36.945,37.466,37.466,92632592
2018-04-26,37.096,38.851,35.434,37.352,37.352,21961268
2018-04-27,36.725,37.655,35.361,36.136,36.136,7037240
2018-04-30,36.856,38.3,35.514,35.714,35.714,84527422
2018-05-01,36.268,36.66,35.014,36.567,36.567,52708771
2018-05-02,37.099,37.774,35.468,37.251,37.251,98352649
2018-05-03,37.118,38.212,36.034,37.861,37.861,79629585
2018-05-04,37.13,38.806,35.466,36.691,36.691,47444701
2018-05-07,36.905,38.052,36.005,37.562,37.562,38847367
2018-05-08,37.038,38.786,35.295,36.989,36.989,5722408
2018-05-09,37.667,38.773,36.238,36.748,36.748,46973362
2018-05-10,37.033,38.13,36.282,36.512,36.512,59625100
2018-05-11,36.564,37.105,35.373,35.971,35.971,85196062
2018-05-14,36.36,37.891,35.221,35.588,35.588,86187192
2018-05-15,35.4,36.104,34.851,36.102,36.102,41105413
2018-05-16,34.837,36.439,33.665,33.801,33.801,90795893
2018-05-17,34.523,36.126,33.743,34.794,34.794,24808507
2018-05-18,35.144,36.822,34.719,35.67,35.67,8405396
2018-05-21,35.346,36.435,33.651,34.488,34.488,62223781
2018-05-22,35.501,36.818,34.235,35.711,35.711,89876138
2018-05-23,36.122,37.608,34.494,34.961,34.961,75713522
2018-05-24,36.041,36.59,34.706,36.183,36.183,65785435
2018-05-25,36.341,37.578,35.459,36.163,36.163,38481151
2018-05-28,36.284,36.697,35.177,36.076,36.076,83554104
2018-05-29,36.495,37.586,35.144,36.892,36.892,39106836
2018-05-30,36.088,36.672,34.341,36.413,36.413,69365783
2018-05-31,34.345,34.94,33.653,34.729,34.729,94836954
2018-06-01,34.27,35.113,32.728,34.179,34.179,76314714
2018-06-04,35.263,36.226,33.607,34.624,34.624,66183537
2018-06-05,35.933,37.188,34.61,35.907,35.907,89846748
2018-06-06,36.645,37.121,34.913,36.61,36.61,95618168
2018-06-07,37.569,38.702,36.595,38.444,38.444,15714486
2018-06-08,37.655,38.307,35.843,36.099,36.099,26133019
2018-06-11,37.822,39.069,36.381,37.415,37.415,41447140
2018-06-12,37.374,38.701,36.937,38.306,38.306,25173532
2018-06-13,37.156,38.355,35.437,36.697,36.697,22624383
2018-06-14,37.633,39.121,36.527,37.389,37.389,63401583
2018-06-15,38.558,39.461,37.462,38.284,38.284,63781923
2018-06-18,38.469,40.031,37.213,38.912,38.912,96931549
2018-06-19,38.142,39.184,37.533,39.184,39.184,29516502
2018-06-20,38.162,39.283,37.064,38.158,38.158,11823904
2018-06-21,38.64,40.028,36.969,37.607,37.607,48052035
2018-06-22,37.543,37.946,37.144,37.275,37.275,60948418
2018-06-25,35.838,37.134,35.088,35.175,35.175,17787516
2018-06-26,35.461,36.693,35.103,35.992,35.992,80232863
2018-06-27,34.613,35.388,33.691,34.615,34.615,62638403
2018-06-28,34.279,34.739,32.938,33.308,33.308,44433792
2018-06-29,34.194,34.66,32.76,34.081,34.081,26811339
2018-07-02,33.901,35.492,32.28,34.66,34.66,98596812
2018-07-03,34.903,36.214,33.704,34.354,34.354,43333345
2018-07-04,35.149,35.679,34.44,34.866,34.866,11348923
2018-07-05,35.378,36.237,33.716,36.213,36.213,21947292
2018-07-06,35.836,37.044,34.366,35.368,35.368,63930888
2018-07-09,35.037,36.558,33.882,35.918,35.918,1419870
2018-07-10,35.783,36.203,34.429,35.232,35.232,89741958
2018-07-11,35.747,36.443,34.068,35.952,35.952,14565365
2018-07-12,36.244,37.896,34.849,37.192,37.192,87939649
2018-07-13,35.485,35.853,34.607,35.439,35.439,40742368
2018-07-16,34.4,35.021,33.075,34.738,34.738,14404721
2018-07-17,34.98,36.672,34.574,36.544,36.544,15836870
2018-07-18,35.261,36.479,34.363,35.59,35.59,21465842
2018-07-19,34.642,35.351,33.733,34.117,34.117,96346951
2018-07-20,34.057,34.489,33.489,33.888,33.888,9548555
2018-07-23,34.841,35.229,34.46,35.043,35.043,60267770
2018-07-24,34.029,34.702,33.507,34.285,34.285,40987258
2018-07-25,35.164,36.756,33.892,34.401,34.401,69455432
2018-07-26,34.548,35.468,33.094,33.216,33.216,81315355
2018-07-27,35.007,36.366,33.273,35.385,35.385,21309315
2018-07-30,34.794,36.42,33.964,34.581,34.581,18627302
2018-07-31,35.231,36.158,34.034,35.095,35.095,65767312
2018-08-01,34.866,35.481,33.21,34.906,34.906,68787658
2018-08-02,34.77,35.837,34.19,35.117,35.117,80686422
2018-08-03,34.815,36.428,33.467,33.714,33.714,23079729
2018-08-06,34.135,35.575,32.763,33.285,33.285,81264981
2018-08-07,34.658,35.096,34.188,34.387,34.387,85752316
2018-08-08,34.319,35.613,32.794,33.521,33.521,46790873
2018-08-09,34.18,35.304,32.727,34.184,34.184,69143880
2018-08-10,33.517,35.069,33.137,34.111,34.111,3811114
2018-08-13,31.816,32.29,31.382,31.566,31.566,10314502
2018-08-14,31.71,32.704,31.331,31.424,31.424,88417888
2018-08-15,33.256,34.758,32.478,32.869,32.869,81972183
2018-08-16,33.795,34.687,32.769,34.657,34.657,77125272
2018-08-17,33.799,34.789,32.741,33.701,33.701,85581982
2018-08-20,33.638,34.069,32.941,33.919,33.919,9304860
2018-08-21,33.67,34.381,32.106,34.037,34.037,14679684
2018-08-22,34.055,34.838,33.213,34.044,34.044,75255653
2018-08-23,33.268,34.858,32.875,34.276,34.276,71673644
2018-08-24,34.026,34.751,33.277,33.561,33.561,29274570
2018-08-27,34.53,35.512,33.451,34.87,34.87,10049919
2018-08-28,35.043,36.334,34.12,34.723,34.723,4423047
2018-08-29,35.368,35.951,34.627,35.729,35.729,62221651
2018-08-30,35.399,36.442,34.859,34.992,34.992,54585185
2018-08-31,35.894,37.313,34.359,36.643,36.643,70032489
2018-09-03,36.336,37.959,34.525,34.868,34.868,77164999
2018-09-04,36.097,37.362,35.26,37.112,37.112,70333326
2018-09-05,35.701,37.013,34.799,35.473,35.473,35931708
2018-09-06,35.792,36.331,34.549,35.715,35.715,54423685
2018-09-07,36.918,38.684,35.488,37.046,37.046,18665796
2018-09-10,36.022,36.573,35.097,35.638,35.638,99274805
2018-09-11,34.983,36.417,33.367,35.336,35.336,5204789
2018-09-12,35.116,35.839,33.978,35.741,35.741,2414466
2018-09-13,35.169,36.834,34.184,34.293,34.293,66642255
2018-09-14,35.308,36.678,34.042,36.464,36.464,62350498
2018-09-17,35.498,36.923,33.79,35.698,35.698,18596962
2018-09-18,35.358,36.021,33.881,35.609,35.609,11215762
2018-09-19,36.429,37.439,36.006,36.556,36.556,51089069
2018-09-20,35.281,36.506,34.459,35.425,35.425,91270689
2018-09-21,34.714,36.13,33.713,35.813,35.813,4121958
2018-09-24,34.659,35.15,33.876,34.405,34.405,57452105
2018-09-25,33.538,35.164,32.263,33.814,33.814,65793801
2018-09-26,33.436,34.961,31.997,32.057,32.057,52859347
2018-09-27,34.564,35.283,33.207,33.536,33.536,61603648
2018-09-28,34.596,36.081,32.881,34.934,34.934,48369477
2018-10-01,34.773,35.842,34.046,35.334,35.334,30292026
2018-10-02,33.914,34.88,32.388,33.84,33.84,83295873
2018-10-03,33.513,34.27,32.15,32.454,32.454,56612197
2018-10-04,33.278,34.384,32.463,33.319,33.319,90009730
2018-10-05,33.083,34.38,31.781,32.704,32.704,67688588
2018-10-08,33.948,34.845,33.467,34.15,34.15,36784738
2018-10-09,34.343,35.551,32.915,35.209,35.209,24717838
2018-10-10,33.597,34.873,32.546,34.351,34.351,63837292
2018-10-11,33.78,35.079,33.047,33.218,33.218,70363349
2018-10-12,34.133,34.545,32.896,34.364,34.364,17470506
2018-10-15,34.928,36.478,33.682,35.001,35.001,29321347
2018-10-16,36.05,37.071,35.387,36.64,36.64,39056189
2018-10-17,35.336,36.06,34.94,35.097,35.097,67777104
2018-10-18,34.781,35.465,33.83,34.927,34.927,96125764
2018-10-19,33.923,34.918,32.811,33.309,33.309,57643284
2018-10-22,33.782,35.318,32.26,33.601,33.601,34486648
2018-10-23,34.114,34.971,32.506,32.548,32.548,44775399
2018-10-24,34.804,36.196,33.72,34.095,34.095,95798324
2018-10-25,34.769,35.251,33.373,33.546,33.546,14871389
2018-10-26,34.564,35.568,33.611,34.08,34.08,83993065
2018-10-29,34.686,36.409,33.304,33.615,33.615,54075440
2018-10-30,34.124,35.517,33.503,34.897,34.897,87347643
2018-10-31,35.567,36.222,34.683,34.728,34.728,61478662
2018-11-01,34.441,35.476,33.223,34.615,34.615,98857114
2018-11-02,34.586,35.255,34.215,34.361,34.361,22082071
2018-11-05,36.003,36.953,34.603,36.824,36.824,88112616
2018-11-06,36.026,37.51,34.462,37.306,37.306,48831031
2018-11-07,35.907,37.374,34.975,35.516,35.516,1120469
2018-11-08,35.668,36.35,34.672,35.703,35.703,2771571
2018-11-09,35.557,37.224,33.991,34.082,34.082,63200050
2018-11-12,36.551,37.783,35.051,37.597,37.597,39081754
2018-11-13,34.953,35.834,34.201,35.055,35.055,58745516
2018-11-14,36.042,37.126,35.215,35.298,35.298,98709406
2018-11-15,35.034,36.232,33.732,34.588,34.588,15442561
2018-11-16,34.864,35.993,33.73,33.904,33.904,18484809
2018-11-19,34.582,35.601,34.012,34.636,34.636,58217225
2018-11-20,35.007,36.064,34.223,35.456,35.456,37951833
2018-11-21,33.905,34.483,32.345,33.35,33.35,64327108
2018-11-22,34.236,35.691,32.951,34.002,34.002,46064405
2018-11-23,35.639,36.768,33.877,34.221,34.221,88414851
2018-11-26,34.685,35.214,33.274,33.749,33.749,27327798
2018-11-27,34.834,36.25,33.173,33.481,33.481,74808737
2018-11-28,34.39,36.017,33.749,35.58,35.58,85324678
2018-11-29,34.7,36.362,33.282,33.699,33.699,46659185
2018-11-30,34.731,35.591,34.356,35.091,35.091,66831952
2018-12-03,34.303,34.832,33.04,33.654,33.654,52982858
2018-12-04,34.655,35.72,33.658,34.124,34.124,67641201
2018-12-05,35.923,36.444,35.066,35.947,35.947,47121947
2018-12-06,35.803,37.499,34.21,35.713,35.713,62363179
2018-12-07,36.337,36.967,34.732,35.626,35.626,66929719
2018-12-10,35.415,36.127,35.029,35.68,35.68,86791968
2018-12-11,34.755,35.668,33.56,34.596,34.596,38003220
2018-12-12,35.101,35.99,34.234,34.767,34.767,32897419
2018-12-13,36.16,37.671,35.197,36.58,36.58,44964282
2018-12-14,36.436,37.465,34.859,36.604,36.604,18251161
2018-12-17,36.226,36.836,35.415,35.453,35.453,70855772
2018-12-18,36.243,36.993,34.513,35.668,35.668,80103333
2018-12-19,35.355,36.429,34.747,34.844,34.844,22240676
2018-12-20,35.8,36.369,34.493,34.843,34.843,27229613
2018-12-21,36.45,37.706,35.106,36.563,36.563,16874924
2018-12-24,36.139,37.318,35.413,37.063,37.063,88127468
2018-12-25,35.817,37.199,34.994,36.941,36.941,54275420
2018-12-26,36.025,37.736,34.462,34.691,34.691,30930992
2018-12-27,35.729,37.39,34.283,35.585,35.585,79916055
2018-12-28,35.699,37.407,34.872,36.35,36.35,54726862
2018-12-31,37.216,37.952,36.049,36.329,36.329,19332485
2019-01-01,37.051,37.616,36.589,37.375,37.375,52103583
2019-01-02,36.804,37.617,36.129,37.236,37.236,67856235
2019-01-03,36.346,38.011,35.276,37.747,37.747,98668833
2019-01-04,36.905,38.709,36.409,36.429,36.429,46067939
2019-01-07,36.79,38.422,35.181,35.883,35.883,6441619
2019-01-08,36.33,36.853,34.923,36.519,36.519,98126776
2019-01-09,37.308,39.095,35.527,37.92,37.92,7860088
2019-01-10,38.386,39.42,36.937,39.158,39.158,4991755
2019-01-11,37.945,38.339,36.138,36.264,36.264,77993890
2019-01-14,36.547,37.559,35.371,36.677,36.677,87254576
2019-01-15,37.302,37.744,36.033,37.007,37.007,10571472
2019-01-16,36.81,37.979,35.003,35.109,35.109,58586202
2019-01-17,37.41,38.291,36.075,37.213,37.213,97571966
2019-01-18,35.955,36.995,35.551,36.431,36.431,72722762
2019-01-21,36.615,37.879,35.189,35.704,35.704,78695551
2019-01-22,35.746,37.346,34.094,34.983,34.983,41795126
2019-01-23,36.286,37.61,34.768,36.588,36.588,89421414
2019-01-24,36.315,37.309,35.104,36.137,36.137,67699393
2019-01-25,35.64,37.165,34.327,36.762,36.762,40467122
2019-01-28,35.368,37.003,33.613,34.774,34.774,74795009
2019-01-29,35.871,36.402,35.382,35.654,35.654,55813621
2019-01-30,35.965,37.09,34.645,37.053,37.053,4567516
2019-01-31,36.403,37.181,35.626,37.043,37.043,83617388
2019-02-01,37.86,38.31,36.512,36.564,36.564,64606999
2019-02-04,36.695,38.043,35.436,37.445,37.445,76617258
2019-02-05,37.9,39.587,37.288,37.542,37.542,23153114
2019-02-06,37.998,38.626,37.304,37.34,37.34,46867624
2019-02-07,37.334,38.921,36.032,36.823,36.823,5679501
2019-02-08,36.359,37.964,35.809,36.389,36.389,83952492
2019-02-11,36.24,37.928,35.493,37.488,37.488,70039274
2019-02-12,36.926,37.687,35.323,37.003,37.003,82178219
2019-02-13,36.85,38.551,35.999,38.504,38.504,72864725
2019-02-14,37.983,38.85,36.862,38.276,38.276,71724962
2019-02-15,36.899,38.083,35.141,36.372,36.372,76798298
2019-02-18,36.909,37.353,36.205,37.007,37.007,27859047
2019-02-19,36.003,36.426,35.082,36.425,36.425,60924505
2019-02-20,36.283,37.691,35.04,36.923,36.923,96461548
2019-02-21,36.944,37.97,35.458,37.371,37.371,88168684
2019-02-22,36.652,37.394,34.964,37.244,37.244,97721689
2019-02-25,34.761,35.373,33.14,33.394,33.394,3706501
2019-02-26,34.917,36.202,33.483,35.399,35.399,12841541
2019-02-27,35.239,35.592,34.565,35.439,35.439,91073883
2019-02-28,35.542,37.043,35.151,36.957,36.957,85303042
2019-03-01,36.438,36.918,35.514,35.81,35.81,43283532
2019-03-04,35.676,36.306,35.117,35.716,35.716,17738366
2019-03-05,36.179,37.1,34.789,36.362,36.362,29544012
2019-03-06,37.06,38.149,35.709,36.313,36.313,14222092
2019-03-07,35.76,36.625,35.34,36.112,36.112,56096192
2019-03-08,36.007,36.829,34.442,35.057,35.057,53262652
2019-03-11,35.662,37.394,34.951,35.766,35.766,63044199
2019-03-12,35.621,36.891,34.649,35.639,35.639,23500516
2019-03-13,35.887,36.28,34.569,35.474,35.474,66595379
2019-03-14,35.555,36.522,34.589,35.458,35.458,28952656
2019-03-15,35.092,36.671,34.122,35.379,35.379,50127048
2019-03-18,35.134,35.909,34.69,35.054,35.054,65090988
2019-03-19,34.387,34.861,33.491,33.709,33.709,45400447
2019-03-20,33.658,35.016,32.292,32.421,32.421,37143928
2019-03-21,34.132,35.301,32.541,33.082,33.082,55520716
2019-03-22,33.365,34.46,32.479,33.632,33.632,86495460
2019-03-25,33.826,34.237,32.915,33.954,33.954,19016653
2019-03-26,34.156,34.69,32.854,33.165,33.165,16013322
2019-03-27,32.994,34.146,31.42,31.716,31.716,33233240
2019-03-28,32.563,33.159,31.89,32.841,32.841,93142201
2019-03-29,33.357,34.363,32.436,33.024,33.024,98735255
2019-04-01,32.72,33.76,31.351,33.643,33.643,70655152
2019-04-02,32.432,33.124,31.317,32.608,32.608,98373795
2019-04-03,32.748,34.318,32.276,32.943,32.943,47122921
2019-04-04,33.277,34.731,32.109,32.868,32.868,48252393
2019-04-05,33.127,34.415,32.548,33.526,33.526,45236590
2019-04-08,32.747,33.177,31.751,31.864,31.864,38350259
2019-04-09,33.695,34.175,32.645,32.825,32.825,21913579
2019-04-10,34.884,35.92,33.313,33.771,33.771,84755432
2019-04-11,35.584,36.169,34.57,35.809,35.809,88141614
2019-04-12,35.663,37.415,34.908,36.196,36.196,80268697
2019-04-15,35.104,35.678,34.429,34.442,34.442,2931886
2019-04-16,34.539,35.558,32.986,34.718,34.718,63323072
2019-04-17,34.917,35.775,34.329,34.942,34.942,27292174
2019-04-18,35.227,36.48,34.275,35.401,35.401,78884554
2019-04-19,36.232,36.781,35.598,35.851,35.851,50482374
2019-04-22,36.721,37.72,35.218,36.599,36.599,74008371
2019-04-23,35.636,36.384,34.603,36.347,36.347,25576421
2019-04-24,36.403,38.06,35.528,35.714,35.714,13078274
2019-04-25,35.695,36.11,34.822,35.188,35.188,14376361
2019-04-26,35.438,37.088,33.876,34.657,34.657,13985977
2019-04-29,35.633,37.177,34.487,35.156,35.156,15403636
2019-04-30,37.074,37.886,35.639,36.49,36.49,45784601
2019-05-01,39.398,41.036,37.59,40.409,40.409,52704821
2019-05-02,39.896,40.345,38.058,40.146,40.146,74842653
2019-05-03,39.77,41.706,38.85,39.428,39.428,57533676
2019-05-06,40.215,41.464,38.281,40.009,40.009,76108644
2019-05-07,40.949,41.855,40.499,41.363,41.363,58842746
2019-05-08,40.706,41.703,39.685,40.738,40.738,39219665
2019-05-09,42.188,42.722,40.254,41.325,41.325,66613568
2019-05-10,42.404,44.506,41.514,42.088,42.088,83291956
2019-05-13,42.847,43.343,41.951,42.631,42.631,23879380
2019-05-14,43.439,45.011,42.479,43.495,43.495,23154011
2019-05-15,43.827,45.041,42.315,44.484,44.484,38252463
2019-05-16,44.584,46.722,43.356,45.926,45.926,87970383
2019-05-17,44.056,44.93,42.335,42.683,42.683,91091695
2019-05-20,43.586,44.95,41.59,41.887,41.887,91134043
2019-05-21,42.649,43.898,41.072,43.638,43.638,40024021
2019-05-22,43.045,44.686,42.262,43.56,43.56,41941010
2019-05-23,43.737,44.293,41.668,43.92,43.92,40634799
2019-05-24,44.16,44.944,43.251,43.349,43.349,2937536
2019-05-27,45.661,46.509,44.931,45.762,45.762,41473459
2019-05-28,45.678,47.483,45.057,46.366,46.366,1775411
2019-05-29,46.312,47.125,44.805,46.802,46.802,63177705
2019-05-30,45.324,46.817,44.665,44.875,44.875,29477793
2019-05-31,44.996,45.833,44.296,44.666,44.666,42067245
2019-06-03,45.644,47.674,44.64,45.873,45.873,72712069
2019-06-04,46.442,48.657,45.454,48.227,48.227,39433794
2019-06-05,46.192,47.612,44.614,47.429,47.429,32420894
2019-06-06,46.149,47.261,44.18,47.239,47.239,75511311
2019-06-07,44.771,45.638,42.96,45.529,45.529,5250704
2019-06-10,44.474,45.007,43.562,43.571,43.571,47192794
2019-06-11,45.288,46.227,44.391,44.479,44.479,7211095
2019-06-12,45.832,47.49,43.603,44.177,44.177,84302291
2019-06-13,46.314,47.766,45.836,46.509,46.509,36016802
2019-06-14,46.383,48.598,44.287,47.865,47.865,10191571
2019-06-17,46.413,47.613,45.578,47.395,47.395,86330042
2019-06-18,45.823,47.553,43.628,44.361,44.361,57857598
2019-06-19,46.486,47.861,45.385,46.919,46.919,90512947
2019-06-20,46.901,48.332,45.606,48.107,48.107,91742618
2019-06-21,47.386,48.367,45.572,46.868,46.868,54519163
2019-06-24,46.911,48.234,45.339,45.639,45.639,65806787
2019-06-25,44.914,46.209,43.894,44.954,44.954,29412795
2019-06-26,45.922,47.679,44.445,45.66,45.66,98490527
2019-06-27,45.506,47.673,43.721,46.004,46.004,65859792
2019-06-28,44.743,45.78,44.22,44.904,44.904,15180224
2019-07-01,45.386,45.916,44.912,44.929,44.929,55201888
2019-07-02,45.053,46.398,43.777,46.382,46.382,80486069
2019-07-03,46.03,47.493,45.327,46.504,46.504,63418571
2019-07-04,46.621,47.401,44.916,46.093,46.093,92728101
2019-07-05,47.282,49.193,46.404,49.066,49.066,60938552
2019-07-08,46.014,48.287,44.757,45.307,45.307,38631760
2019-07-09,47.152,49.407,46.308,46.894,46.894,83438329
2019-07-10,47.422,48.27,45.907,47.816,47.816,98354741
2019-07-11,47.096,49.216,46.406,47.139,47.139,96941484
2019-07-12,47.254,49.058,46.738,48.592,48.592,16671847
2019-07-15,45.599,46.883,45.05,45.548,45.548,43343647
2019-07-16,45.995,47.45,43.779,43.901,43.901,7747502
2019-07-17,45.071,47.053,44.364,45.754,45.754,83091358
2019-07-18,43.874,45.155,42.192,42.775,42.775,14834386
2019-07-19,42.56,43.621,42.019,43.233,43.233,21415772
2019-07-22,43.529,44.823,42.905,44.135,44.135,3732467
2019-07-23,43.003,44.429,41.698,44.22,44.22,34543312
2019-07-24,44.343,45.122,43.075,44.678,44.678,35731848
2019-07-25,43.89,45.911,41.781,42.528,42.528,14944561
2019-07-26,42.413,43.981,40.386,43.263,43.263,59753083
2019-07-29,41.487,42.953,39.778,41.816,41.816,3123361
2019-07-30,42.534,43.129,41.084,42.452,42.452,32955786
2019-07-31,42.422,43.871,41.226,43.427,43.427,6340534
2019-08-01,41.978,42.601,40.96,41.902,41.902,36498387
2019-08-02,42.134,42.688,40.116,41.315,41.315,68058544
2019-08-05,42.578,43.902,41.125,42.893,42.893,35676404
2019-08-06,43.55,44.687,42.106,42.875,42.875,91387569
2019-08-07,44.834,46.338,43.97,44.402,44.402,29194286
2019-08-08,44.534,45.138,44.005,44.704,44.704,42794150
2019-08-09,43.375,44.557,41.301,42.062,42.062,85107599
2019-08-12,43.038,43.769,42.068,42.204,42.204,96585848
2019-08-13,43.283,45.425,42.084,42.086,42.086,56824668
2019-08-14,42.471,43.849,41.852,43.067,43.067,66501051
2019-08-15,41.679,43.242,39.867,41.089,41.089,87778815
2019-08-16,41.986,42.952,41.52,42.597,42.597,83499157
2019-08-19,41.966,42.545,40.146,41.046,41.046,64831751
2019-08-20,42.015,44.075,41.359,42.679,42.679,33923613
2019-08-21,41.399,42.287,39.517,40.645,40.645,76097185
2019-08-22,41.229,42.34,39.613,41.387,41.387,40889071
2019-08-23,40.487,41.944,39.815,40.573,40.573,50083251
2019-08-26,41.228,41.681,39.883,41.616,41.616,78980746
2019-08-27,42.102,43.888,41.154,43.713,43.713,71921122
2019-08-28,40.569,41.845,39.874,41.545,41.545,24282710
2019-08-29,39.835,40.677,38.068,40.469,40.469,20445940
2019-08-30,38.663,39.145,37.652,38.323,38.323,19490412
2019-09-02,38.179,38.809,37.189,38.058,38.058,21323796
2019-09-03,38.135,39.882,37.495,39.266,39.266,93377179
2019-09-04,37.048,38.435,36.11,37.729,37.729,54513484
2019-09-05,36.384,37.112,34.752,36.854,36.854,4381281
2019-09-06,35.671,36.121,34.796,35.745,35.745,4920549
2019-09-09,35.837,37.185,34.115,37.179,37.179,27111683
2019-09-10,35.905,37.086,34.187,35.197,35.197,33054404
2019-09-11,35.404,36.331,34.845,36.083,36.083,67575094
2019-09-12,35.547,36.419,34.939,35.971,35.971,7641319
2019-09-13,35.176,35.833,33.61,35.147,35.147,73883476
2019-09-16,35.003,36.291,34.103,34.816,34.816,55765954
2019-09-17,36.192,37.959,35.824,37.501,37.501,29400150
2019-09-18,37.18,37.813,36.401,37.672,37.672,67844871
2019-09-19,36.232,37.46,35.004,35.541,35.541,22903634
2019-09-20,36.852,37.846,35.305,36.894,36.894,50873396
2019-09-23,37.468,38.512,36.893,37.528,37.528,1004554
2019-09-24,36.626,37.365,36.098,37.352,37.352,72286833
2019-09-25,37.245,38.847,35.499,37.102,37.102,28655865
2019-09-26,38.409,39.539,36.871,37.48,37.48,14550555
2019-09-27,37.566,38.758,36.304,37.241,37.241,70530131
2019-09-30,36.895,37.714,35.391,36.91,36.91,24468659
2019-10-01,37.664,38.315,36.641,36.768,36.768,45590535
2019-10-02,37.888,38.397,36.36,37.59,37.59,65393554
2019-10-03,38.325,39.803,37.372,39.636,39.636,14372911
2019-10-04,38.605,39.294,37.842,39.077,39.077,61467028
2019-10-07,38.926,40.39,37.402,37.604,37.604,26147217
2019-10-08,37.913,38.884,36.897,38.871,38.871,4907336
2019-10-09,38.726,39.757,36.819,38.872,38.872,64989763
2019-10-10,39.651,40.792,38.7,39.039,39.039,17946856
2019-10-11,39.489,40.465,37.638,37.673,37.673,49919841
2019-10-14,39.474,40.028,37.606,38.021,38.021,39892680
2019-10-15,38.285,39.142,37.532,38.881,38.881,76013969
2019-10-16,38.698,40.112,37.075,37.141,37.141,30908620
2019-10-17,39.16,40.594,38.09,38.674,38.674,41883592
2019-10-18,39.131,39.97,37.304,39.323,39.323,56591171
2019-10-21,40.031,41.168,38.91,40.233,40.233,59778382
2019-10-22,39.783,40.489,38.201,39.992,39.992,21267512
2019-10-23,40.252,40.993,39.098,40.512,40.512,16853093
2019-10-24,39.451,39.882,38.697,38.757,38.757,89387786
2019-10-25,39.453,41.263,38.744,40.992,40.992,52152607
2019-10-28,39.335,40.06,38.272,38.678,38.678,14917530
2019-10-29,39.532,40.287,37.942,39.24,39.24,61012509
2019-10-30,39.259,40.091,37.916,39.317,39.317,58597520
2019-10-31,39.176,39.767,37.705,38.053,38.053,94851346
2019-11-01,39.843,41.26,38.995,41.206,41.206,66474054
2019-11-04,39.514,40.028,38.358,39.173,39.173,95255466
2019-11-05,38.265,38.853,37.814,37.874,37.874,30596474
2019-11-06,39.623,41.041,37.931,40.846,40.846,13068217
2019-11-07,40.737,41.698,38.717,40.465,40.465,56014811
2019-11-08,39.705,41.226,38.662,40.455,40.455,27180354
2019-11-11,40.272,41.573,39.852,40.756,40.756,81427044
2019-11-12,39.887,40.694,39.217,40.45,40.45,8309356
2019-11-13,40.117,41.563,38.669,38.765,38.765,85113015
2019-11-14,40.373,40.965,38.981,39.513,39.513,70788717
2019-11-15,40.204,41.469,38.535,39.913,39.913,32222324
2019-11-18,39.594,40.682,38.796,38.94,38.94,99402591
2019-11-19,39.067,39.876,37.483,39.172,39.172,43713873
2019-11-20,38.371,39.682,36.931,38.014,38.014,36850508
2019-11-21,37.752,39.445,36.887,37.584,37.584,54034883
2019-11-22,37.72,39.604,36.52,36.53,36.53,95341910
2019-11-25,37.199,38.475,36.608,37.952,37.952,68886141
2019-11-26,37.725,38.713,36.665,38.373,38.373,73363573
2019-11-27,38.866,39.605,37.107,38.094,38.094,62104054
2019-11-28,38.434,39.214,37.402,38.424,38.424,11906180
2019-11-29,38.638,39.765,36.954,37.594,37.594,90392369
2019-12-02,39.043,40.007,37.731,39.147,39.147,95852877
2019-12-03,39.431,41.267,38.734,38.765,38.765,43884859
2019-12-04,39.511,40.488,38.197,39.316,39.316,22281121
2019-12-05,40.117,41.117,38.904,40.33,40.33,23866887
2019-12-06,40.524,41.551,39.473,41.381,41.381,84337167
2019-12-09,39.542,41.261,38.957,39.836,39.836,55648902
2019-12-10,40.249,41.699,39.176,41.107,41.107,21883868
2019-12-11,40.983,42.4,40.454,41.617,41.617,63554723
2019-12-12,40.378,41.321,39.815,41.211,41.211,69521411
2019-12-13,40.429,42.156,39.352,40.469,40.469,12195784
2019-12-16,41.001,41.474,40.09,40.532,40.532,86289488
2019-12-17,40.85,42.681,38.929,42.258,42.258,73868030
2019-12-18,41.747,43.021,40.702,40.816,40.816,55994643
2019-12-19,43.742,44.876,41.979,42.374,42.374,36448909
2019-12-20,43.076,44.363,41.732,41.949,41.949,8697965
2019-12-23,41.908,43.446,40.309,42.954,42.954,66287032
2019-12-24,42.184,42.627,41.323,41.337,41.337,20463692
2019-12-25,42.813,44.734,40.772,44.186,44.186,80175395
2019-12-26,42.637,43.825,41.307,42.443,42.443,63393644
2019-12-27,43.898,44.939,41.999,42.011,42.011,1682932
2019-12-30,42.744,43.408,41.692,42.381,42.381,83719534
2019-12-31,43.358,44.554,42.751,43.088,43.088,86195185
